unique_id,demographics,channel_preference,satisfaction_level,status,income_level,transaction_frequency,region
29483,Sousse_Female,mobile,0.3318209311474188,active,low,7,Sfax
29484,Sfax_Male,web,0.3974665654309377,active,high,7,Djerba
29485,Djerba_Female,web,0.36431814778379135,active,low,4,Sfax
29486,Tunis_Male,web,0.616150859400461,active,low,3,Djerba
29487,Djerba_Female,web,0.6522453540938513,active,low,9,Sousse
29488,Sfax_Male,web,0.5035253672345084,active,medium,2,Djerba
29489,Djerba_Female,branch,0.6122599482019446,active,high,5,Djerba
29490,Djerba_Male,branch,0.6822632851441514,active,high,6,Djerba
29491,Sousse_Female,mobile,0.5153288015000093,active,medium,5,Tunis
29492,Sousse_Male,web,0.6084420008424236,active,low,9,Tunis
29493,Tunis_Female,web,0.49706873344030467,active,medium,5,Sfax
29494,Djerba_Male,web,0.6161466261801061,active,medium,3,Tunis
29495,Sousse_Female,branch,0.4594704852314138,active,medium,6,Djerba
29496,Tunis_Male,mobile,0.5038654498791572,active,low,3,Sfax
29497,Sousse_Female,mobile,0.5675842132789763,active,high,6,Sfax
29498,Tunis_Male,branch,0.6732022372136813,active,medium,8,Sfax
29499,Sousse_Female,mobile,0.40570628284769034,active,medium,5,Tunis
29500,Sfax_Male,mobile,0.47863486371850306,active,medium,8,Sousse
29501,Sousse_Female,mobile,0.6907742217550186,active,low,7,Tunis
29502,Djerba_Male,branch,0.6267741180228632,active,high,5,Tunis
29503,Tunis_Female,mobile,0.33363120430737386,active,high,5,Sfax
29504,Sousse_Male,web,0.5580305812100163,active,low,3,Sousse
29505,Djerba_Female,mobile,0.6058458228371673,active,high,2,Tunis
29506,Sousse_Male,web,0.31984602615546837,active,low,1,Tunis
29507,Tunis_Female,branch,0.6435092869590983,active,medium,8,Sousse
29508,Djerba_Male,web,0.46469384883457343,active,high,2,Sousse
29509,Tunis_Female,web,0.3479150818891447,active,high,9,Djerba
29510,Sfax_Male,web,0.4572415844596325,active,high,7,Tunis
29511,Sfax_Female,branch,0.4532525348381255,active,low,3,Tunis
29512,Djerba_Male,web,0.6667518414404193,active,medium,1,Djerba
29513,Tunis_Female,web,0.5094856947195437,active,low,2,Djerba
29514,Tunis_Male,web,0.5187680229173316,active,medium,9,Tunis
29515,Sousse_Female,web,0.5206026812390145,active,medium,10,Tunis
29516,Sfax_Male,web,0.5015428844130241,active,low,2,Djerba
29517,Tunis_Female,branch,0.30362413363894725,active,high,10,Sousse
29518,Sousse_Male,branch,0.43146782650710425,active,low,9,Sfax
29519,Djerba_Female,branch,0.5557925314324219,active,medium,1,Sfax
29520,Sousse_Male,branch,0.6840486684138963,active,medium,5,Sfax
29521,Tunis_Female,web,0.5708215753694174,active,medium,6,Sousse
29522,Sousse_Male,web,0.4906737853213624,active,medium,1,Tunis
29523,Sousse_Female,mobile,0.5397874683297291,active,medium,10,Tunis
29524,Sousse_Male,web,0.6970767016212148,active,high,1,Sfax
29525,Sousse_Female,branch,0.41884726457688787,active,medium,2,Djerba
29526,Tunis_Male,web,0.33479364219024155,active,high,8,Tunis
29527,Sfax_Female,web,0.6345690491611384,active,medium,4,Djerba
29528,Djerba_Male,web,0.6120317529836812,active,low,10,Djerba
29529,Tunis_Female,branch,0.5538459106728557,active,medium,7,Djerba
29530,Djerba_Male,branch,0.4663099492562516,active,high,7,Sfax
29531,Sousse_Female,mobile,0.4917662348493715,active,low,8,Sfax
29532,Sfax_Male,web,0.31655652158424713,active,high,3,Djerba
29533,Tunis_Female,web,0.3952741537632737,active,high,10,Sousse
29534,Sfax_Male,web,0.4066099896023845,active,high,6,Sfax
29535,Sfax_Female,mobile,0.6640217648175589,active,low,1,Sfax
29536,Sousse_Male,mobile,0.4059305738352973,active,high,6,Tunis
29537,Sousse_Female,web,0.3402780699196044,active,high,10,Djerba
29538,Tunis_Male,branch,0.5437855147777477,active,medium,1,Djerba
29539,Djerba_Female,web,0.6333469373051359,active,high,5,Tunis
29540,Djerba_Male,branch,0.35106131835144616,active,medium,7,Tunis
29541,Sousse_Female,mobile,0.3169256340899758,active,low,9,Djerba
29542,Djerba_Male,mobile,0.4561780746302102,active,medium,9,Sousse
29543,Sfax_Female,mobile,0.6665336691358843,active,medium,4,Sfax
29544,Sfax_Male,mobile,0.5508094341556611,active,low,4,Sousse
29545,Djerba_Female,branch,0.6187332235769247,active,medium,7,Sousse
29546,Djerba_Male,mobile,0.3866183813208621,active,low,4,Tunis
29547,Djerba_Female,branch,0.42767208804814866,active,medium,3,Sousse
29548,Tunis_Male,branch,0.423014947649309,active,low,6,Sfax
29549,Sousse_Female,web,0.6573534585831601,active,medium,2,Tunis
29550,Djerba_Male,branch,0.5614067739315618,active,high,1,Sousse
29551,Tunis_Female,web,0.5607773109424816,active,low,1,Sousse
29552,Tunis_Male,mobile,0.5532830326578625,active,low,7,Sousse
29553,Sfax_Female,web,0.5074725508001573,active,low,8,Sousse
29554,Sousse_Male,mobile,0.657095601807572,active,medium,8,Sousse
29555,Tunis_Female,mobile,0.6888244050783966,active,medium,6,Sfax
29556,Tunis_Male,branch,0.6149892807886075,active,high,2,Sfax
29557,Djerba_Female,web,0.5133513662539638,active,low,4,Djerba
29558,Sfax_Male,branch,0.5591581455101027,active,low,10,Sfax
29559,Tunis_Female,mobile,0.43065715718557895,active,low,3,Sfax
29560,Sousse_Male,branch,0.4863238096602477,active,medium,3,Sfax
29561,Sousse_Female,branch,0.5770478194393807,active,medium,7,Tunis
29562,Sousse_Male,mobile,0.6099782874400231,active,medium,5,Djerba
29563,Sfax_Female,mobile,0.36688642256968435,active,medium,2,Tunis
29564,Tunis_Male,branch,0.459552428875063,active,low,7,Djerba
29565,Tunis_Female,mobile,0.4928822399699052,active,low,4,Tunis
29566,Sousse_Male,web,0.534840053139368,active,medium,9,Sousse
29567,Tunis_Female,branch,0.46380092869441214,active,high,4,Tunis
29568,Sfax_Male,mobile,0.339347444067323,active,high,3,Tunis
29569,Tunis_Female,mobile,0.6417442212828991,active,low,10,Sousse
29570,Djerba_Male,branch,0.6005240317578454,active,medium,10,Sousse
29571,Sousse_Female,mobile,0.5217956243868649,active,low,6,Tunis
29572,Tunis_Male,web,0.5263236687285683,active,high,9,Sousse
29573,Djerba_Female,mobile,0.5659862570000695,active,low,10,Djerba
29574,Sousse_Male,mobile,0.47714277170984537,active,low,6,Sfax
29575,Djerba_Female,mobile,0.6811194926547773,active,high,4,Tunis
29576,Sfax_Male,web,0.4440160904554167,active,medium,6,Sfax
29577,Sfax_Female,branch,0.4399526405094485,active,medium,10,Sfax
29578,Sousse_Male,web,0.6237099737847087,active,high,7,Tunis
29579,Sousse_Female,mobile,0.4101845546973623,active,low,4,Sousse
29580,Sfax_Male,mobile,0.5254911239527993,active,high,4,Tunis
29581,Sousse_Female,mobile,0.3741364124667401,active,high,6,Tunis
29582,Sousse_Male,branch,0.4644292257635028,active,low,3,Sfax
29583,Djerba_Female,mobile,0.5506285512990088,active,medium,9,Sousse
29584,Djerba_Male,branch,0.3653036178694259,active,high,1,Sousse
29585,Tunis_Female,branch,0.531162843038929,active,medium,4,Sfax
29586,Sousse_Male,mobile,0.570049201266395,active,medium,1,Djerba
29587,Djerba_Female,mobile,0.3742952501854807,active,low,4,Tunis
29588,Sousse_Male,branch,0.5924280805985729,active,high,5,Sfax
29589,Tunis_Female,mobile,0.6554454491763831,active,low,1,Sousse
29590,Sousse_Male,web,0.6682540982049756,active,high,9,Sousse
29591,Sousse_Female,branch,0.3693870331039337,active,medium,3,Tunis
29592,Tunis_Male,branch,0.6172403644551401,active,high,10,Tunis
29593,Sousse_Female,branch,0.4720926815393025,active,medium,6,Sfax
29594,Sousse_Male,mobile,0.515657962803725,active,medium,5,Sfax
29595,Djerba_Female,web,0.6825924253077853,active,high,9,Sfax
29596,Djerba_Male,mobile,0.32921382042612835,active,low,1,Sfax
29597,Tunis_Female,web,0.5610427801566321,active,low,5,Djerba
29598,Sousse_Male,mobile,0.45584924580695685,active,high,6,Tunis
29599,Djerba_Female,mobile,0.4013492013744018,active,medium,5,Sousse
29600,Djerba_Male,branch,0.4637901130986546,active,low,8,Sousse
29601,Tunis_Female,web,0.6298335393441247,active,low,6,Tunis
29602,Djerba_Male,mobile,0.6100623069530058,active,medium,3,Djerba
29603,Sfax_Female,mobile,0.45845062228628053,active,medium,3,Sousse
29604,Sfax_Male,web,0.32158189648487073,active,medium,1,Djerba
29605,Djerba_Female,mobile,0.5941245666982131,active,medium,4,Sfax
29606,Sousse_Male,branch,0.3042148960942786,active,medium,4,Tunis
29607,Tunis_Female,branch,0.3200805184571987,active,high,3,Tunis
29608,Djerba_Male,mobile,0.6997738983361224,active,medium,9,Sfax
29609,Tunis_Female,branch,0.5865210034965709,active,medium,2,Sfax
29610,Sousse_Male,web,0.3423621839930106,active,low,6,Sfax
29611,Tunis_Female,web,0.3536635827761528,active,high,7,Tunis
29612,Sfax_Male,web,0.6569213328547611,active,high,10,Sousse
29613,Sfax_Female,branch,0.48383977555292357,active,high,7,Djerba
29614,Djerba_Male,branch,0.5837760370776772,active,low,9,Djerba
29615,Djerba_Female,mobile,0.4184518689340441,active,medium,2,Djerba
29616,Tunis_Male,branch,0.49846003456184595,active,high,6,Djerba
29617,Djerba_Female,web,0.39730750455705516,active,low,10,Sousse
29618,Tunis_Male,branch,0.6473749570822045,active,high,4,Tunis
29619,Sfax_Female,mobile,0.328673494812163,active,high,5,Sfax
29620,Sfax_Male,web,0.5410684726611135,active,high,6,Sfax
29621,Tunis_Female,mobile,0.5515217265916978,active,low,3,Djerba
29622,Sfax_Male,branch,0.3248885854899601,active,low,1,Sfax
29623,Sousse_Female,branch,0.46567455767974403,active,high,8,Tunis
29624,Tunis_Male,branch,0.5015844832871523,active,low,2,Djerba
29625,Djerba_Female,web,0.550363448668016,active,low,9,Tunis
29626,Sousse_Male,mobile,0.5425465873029475,active,low,7,Tunis
29627,Tunis_Female,mobile,0.6282402141761048,active,low,8,Sousse
29628,Sousse_Male,web,0.31764548501359663,active,low,7,Tunis
29629,Djerba_Female,web,0.5402756751943144,active,high,3,Sfax
29630,Sfax_Male,mobile,0.35887442885423515,active,medium,8,Sousse
29631,Djerba_Female,branch,0.5405630055786715,active,medium,1,Sfax
29632,Djerba_Male,mobile,0.6562041533722199,active,low,10,Tunis
29633,Sousse_Female,mobile,0.5932623964627277,active,medium,6,Tunis
29634,Djerba_Male,mobile,0.6185570737190463,active,low,8,Djerba
29635,Sousse_Female,mobile,0.5805746077529508,active,medium,10,Tunis
29636,Sousse_Male,web,0.4973395428828727,active,medium,7,Sousse
29637,Djerba_Female,branch,0.39482999128817536,active,medium,10,Djerba
29638,Djerba_Male,web,0.630814510544137,active,medium,1,Djerba
29639,Tunis_Female,branch,0.6149520760605295,active,medium,10,Sfax
29640,Tunis_Male,branch,0.5930899828316278,active,medium,6,Djerba
29641,Djerba_Female,mobile,0.5600928181197526,active,high,6,Sousse
29642,Djerba_Male,mobile,0.5904789081570809,active,low,8,Sousse
29643,Sfax_Female,web,0.3484157141197668,active,low,3,Tunis
29644,Sousse_Male,web,0.6612790789670313,active,medium,9,Djerba
29645,Sfax_Female,branch,0.4055761074064974,active,low,3,Sfax
29646,Sfax_Male,web,0.5909491265913318,active,high,1,Sfax
29647,Djerba_Female,branch,0.6008686026586696,active,medium,6,Tunis
29648,Tunis_Male,web,0.3750697660292145,active,medium,1,Sousse
29649,Tunis_Female,mobile,0.47515261683584187,active,medium,1,Tunis
29650,Djerba_Male,branch,0.4681359158075514,active,medium,8,Tunis
29651,Tunis_Female,mobile,0.4348564003591192,active,medium,4,Tunis
29652,Tunis_Male,web,0.6909045927860349,active,high,2,Sfax
29653,Djerba_Female,branch,0.3155786403767465,active,low,10,Sousse
29654,Sfax_Male,branch,0.44768840015557654,active,low,6,Tunis
29655,Djerba_Female,mobile,0.45031032703680196,active,low,6,Sousse
29656,Tunis_Male,mobile,0.5458769418266661,active,medium,9,Sousse
29657,Djerba_Female,mobile,0.6185515199162042,active,high,4,Tunis
29658,Djerba_Male,web,0.3711160329080272,active,medium,3,Djerba
29659,Sfax_Female,web,0.3397997541995385,active,medium,6,Tunis
29660,Tunis_Male,web,0.682599419213014,active,medium,4,Sousse
29661,Tunis_Female,branch,0.45984217735223504,active,high,1,Tunis
29662,Sousse_Male,web,0.687190630283643,active,medium,9,Sousse
29663,Djerba_Female,branch,0.3373869749359668,active,high,9,Sfax
29664,Sfax_Male,mobile,0.6253099186311564,active,high,6,Djerba
29665,Tunis_Female,web,0.32166187895914294,active,medium,4,Djerba
29666,Tunis_Male,mobile,0.66476170271069,active,medium,1,Sousse
29667,Djerba_Female,branch,0.664126261502485,active,medium,2,Djerba
29668,Tunis_Male,branch,0.529547888413163,active,high,6,Djerba
29669,Sousse_Female,web,0.46392491023032156,active,medium,6,Sousse
29670,Sfax_Male,mobile,0.34109203010784545,active,low,2,Sousse
29671,Tunis_Female,mobile,0.32293125157362346,active,medium,7,Djerba
29672,Sfax_Male,mobile,0.35492667976882963,active,high,10,Tunis
29673,Tunis_Female,web,0.5661805955695907,active,low,10,Tunis
29674,Djerba_Male,branch,0.5704689963834176,active,low,3,Tunis
29675,Sfax_Female,branch,0.4740074983726368,active,medium,9,Sousse
29676,Sfax_Male,web,0.5908928739249006,active,high,3,Sousse
29677,Sousse_Female,branch,0.696250137104813,active,high,6,Djerba
29678,Tunis_Male,web,0.48548805583705673,active,high,7,Sfax
29679,Djerba_Female,web,0.6300983455439473,active,high,8,Sousse
29680,Sousse_Male,web,0.5581879039603121,active,medium,5,Sfax
29681,Sousse_Female,branch,0.5227774512376544,active,high,9,Djerba
29682,Tunis_Male,branch,0.6532570930720244,active,high,7,Tunis
29683,Djerba_Female,branch,0.471683659455606,active,low,5,Sfax
29684,Sousse_Male,web,0.5988534449852609,active,high,8,Sousse
29685,Tunis_Female,branch,0.6994422209160216,active,high,9,Tunis
29686,Tunis_Male,web,0.5728410854184465,active,medium,4,Tunis
29687,Djerba_Female,web,0.5768004069053216,active,medium,3,Djerba
29688,Sfax_Male,mobile,0.3492691927380702,active,low,6,Tunis
29689,Sfax_Female,web,0.4328219611535114,active,medium,2,Djerba
29690,Tunis_Male,branch,0.6992571988101567,active,low,1,Sousse
29691,Sousse_Female,web,0.593514898346647,active,high,6,Djerba
29692,Sousse_Male,branch,0.45945485343314274,active,low,1,Djerba
29693,Djerba_Female,mobile,0.39443525344113617,active,low,5,Tunis
29694,Sousse_Male,mobile,0.42329561102432867,active,medium,6,Djerba
29695,Sfax_Female,mobile,0.6565204775537288,active,medium,7,Djerba
29696,Tunis_Male,branch,0.44759497209117477,active,high,8,Sousse
29697,Tunis_Female,mobile,0.4756224574255995,active,medium,6,Sfax
29698,Sfax_Male,branch,0.5009620620560126,active,low,2,Sfax
29699,Sousse_Female,web,0.38662216203876676,active,low,5,Tunis
29700,Sfax_Male,web,0.36426837554522956,active,medium,7,Sfax
29701,Tunis_Female,mobile,0.48371606981663345,active,low,5,Tunis
29702,Sousse_Male,mobile,0.4156116734610308,active,medium,6,Sfax
29703,Sousse_Female,mobile,0.30272910692359084,active,high,2,Sousse
29704,Sfax_Male,mobile,0.5109097356490606,active,high,9,Sousse
29705,Djerba_Female,mobile,0.40333185895698354,active,high,4,Sfax
29706,Djerba_Male,branch,0.5600764165101884,active,high,9,Sousse
29707,Djerba_Female,branch,0.5624008089844337,active,high,3,Tunis
29708,Sousse_Male,web,0.6109275893282772,active,medium,9,Tunis
29709,Djerba_Female,web,0.6463249221254198,active,low,10,Sousse
29710,Sousse_Male,web,0.5904212901052479,active,medium,9,Sfax
29711,Sfax_Female,branch,0.515503811890725,active,medium,7,Sousse
29712,Tunis_Male,branch,0.6621389911520307,active,high,5,Sousse
29713,Tunis_Female,branch,0.31160874903587504,active,medium,4,Tunis
29714,Sousse_Male,mobile,0.4969100505866457,active,high,6,Djerba
29715,Sfax_Female,web,0.3233206916811234,active,high,6,Sousse
29716,Sousse_Male,web,0.698194237655035,active,low,10,Sfax
29717,Tunis_Female,mobile,0.5545443574801909,active,high,2,Sfax
29718,Tunis_Male,web,0.4735303139498861,active,low,8,Tunis
29719,Tunis_Female,branch,0.6711542904938851,active,low,1,Djerba
29720,Djerba_Male,branch,0.5382069098345942,active,high,7,Djerba
29721,Sfax_Female,web,0.6727031848582458,active,medium,6,Sousse
29722,Tunis_Male,branch,0.44883184476736093,active,high,8,Sfax
29723,Sousse_Female,mobile,0.3782230074578588,active,medium,9,Sfax
29724,Tunis_Male,branch,0.6777974195994535,active,medium,7,Sousse
29725,Tunis_Female,web,0.3009252079193625,active,high,5,Sousse
29726,Sfax_Male,branch,0.4690314869838127,active,high,3,Sousse
29727,Sousse_Female,web,0.42068290391968827,active,low,4,Tunis
29728,Sfax_Male,mobile,0.49833385399086066,active,high,8,Djerba
29729,Sfax_Female,mobile,0.5406500549042964,active,low,5,Djerba
29730,Tunis_Male,web,0.5342802882698655,active,low,7,Tunis
29731,Tunis_Female,web,0.37330728270343205,active,medium,4,Sousse
29732,Djerba_Male,web,0.3375647146865445,active,low,3,Tunis
29733,Sousse_Female,branch,0.3729839285737391,active,medium,10,Sousse
29734,Djerba_Male,web,0.4122583123947461,active,high,10,Sousse
29735,Sousse_Female,branch,0.486819043681614,active,medium,10,Sfax
29736,Djerba_Male,web,0.6723021018542844,active,high,8,Tunis
29737,Tunis_Female,mobile,0.40606399412910466,active,medium,9,Sfax
29738,Sfax_Male,mobile,0.5684793092838356,active,medium,4,Djerba
29739,Tunis_Female,mobile,0.5752004115615155,active,low,9,Djerba
29740,Sousse_Male,web,0.32575211238152085,active,high,8,Sfax
29741,Djerba_Female,mobile,0.34817976258604716,active,high,2,Djerba
29742,Tunis_Male,mobile,0.43806530964881,active,low,7,Tunis
29743,Sfax_Female,web,0.640489306456131,active,high,5,Sfax
29744,Tunis_Male,branch,0.6236736028830329,active,low,5,Djerba
29745,Tunis_Female,web,0.5847697047841172,active,low,3,Sfax
29746,Tunis_Male,branch,0.6269758404337302,active,medium,6,Sousse
29747,Sousse_Female,mobile,0.5147108397620094,active,low,5,Sfax
29748,Sousse_Male,branch,0.5852420211853948,active,medium,3,Tunis
29749,Sousse_Female,web,0.6727607851078647,active,high,7,Sousse
29750,Tunis_Male,branch,0.49699351174859063,active,low,2,Sfax
29751,Djerba_Female,web,0.537429861343141,active,low,5,Sfax
29752,Tunis_Male,mobile,0.4389910301346429,active,high,7,Sousse
29753,Djerba_Female,branch,0.6064232113331631,active,high,2,Tunis
29754,Sfax_Male,branch,0.5243767272984956,active,medium,2,Djerba
29755,Tunis_Female,web,0.6535467405592742,active,low,1,Sfax
29756,Djerba_Male,mobile,0.3354384389533066,active,medium,7,Tunis
29757,Sfax_Female,web,0.5207882694654927,active,low,2,Sousse
29758,Sousse_Male,mobile,0.5260397884677432,active,low,10,Djerba
29759,Djerba_Female,web,0.47664582413135015,active,high,8,Tunis
29760,Sfax_Male,branch,0.6998543140694249,active,high,5,Sousse
29761,Sousse_Female,branch,0.5635170375534235,active,high,5,Djerba
29762,Djerba_Male,web,0.37512991765685044,active,low,8,Djerba
29763,Sousse_Female,web,0.5507361210078308,active,high,1,Djerba
29764,Djerba_Male,web,0.33914723665105795,active,medium,6,Djerba
29765,Sousse_Female,branch,0.48606252748431344,active,low,5,Tunis
29766,Djerba_Male,mobile,0.5209871274880185,active,medium,7,Sousse
29767,Tunis_Female,web,0.6763478532622189,active,low,5,Tunis
29768,Sousse_Male,branch,0.3129094836021145,active,low,4,Sfax
29769,Sfax_Female,mobile,0.4274420687293198,active,medium,4,Djerba
29770,Djerba_Male,branch,0.6542069305177401,active,high,10,Sfax
29771,Sousse_Female,mobile,0.47505663119086805,active,medium,7,Sfax
29772,Tunis_Male,web,0.3793229403605309,active,low,9,Sousse
29773,Sousse_Female,mobile,0.46337201949775064,active,high,2,Sousse
29774,Tunis_Male,mobile,0.30884946904591093,active,medium,10,Sousse
29775,Sfax_Female,web,0.3320509499511611,active,high,3,Sfax
29776,Djerba_Male,web,0.5367582333135428,active,high,4,Djerba
29777,Sfax_Female,web,0.38151438014099487,active,medium,3,Tunis
